Number_of_Survivors,Migration_route,serial,Coordinates_Fixed,Website_Date_Fixed,lat,lon,random,Region_of_Incident
78.0,Central Mediterranean,8967,"13.08897064','34.74008415",2021-07-14,34.74008415,13.08897064,0.665321708,Mediterranean
76.0,Western Africa / Atlantic route to the Canary Islands,8968,"-13.37244008','28.14665169",2021-07-18,28.14665169,-13.37244008,0.773372512,Northern Africa
37.0,Eastern Mediterranean,8969,"27.1632598','34.866318248",2021-07-22,34.866318248,27.1632598,0.886949833,Mediterranean
18.0,Central Mediterranean,8970,"14.27642337','32.66494504",2021-07-26,32.66494504,14.27642337,0.367931632,Mediterranean
15.0,Central Mediterranean,8973,"11.34521001','35.34293052",2021-07-24,35.34293052,11.34521001,0.967861711,Mediterranean
2.0,US-Mexico border crossing,8976,"-116.980396','32.547702",2021-07-25,32.547702,-116.980396,0.932179033,North America
1.0,US-Mexico border crossing,8979,"-98.191523','27.156479",2021-05-18,27.156479,-98.191523,0.72596269,North America
10.0,Eastern Mediterranean,8980,"26.2952878','38.72745572",2021-07-30,38.72745572,26.2952878,0.290058719,Mediterranean
4.0,Western Balkans,8983,"16.35569','45.03109",2021-06-29,45.03109,16.35569,0.406526391,Europe
1.0,Sahara Desert crossing,8987,"6.763302221','21.95157798",2021-07-19,21.95157798,6.763302221,0.217990078,Northern Africa
1.0,Dominican Republic to Puerto Rico,8993,"-68.94225284','18.33941698",2021-07-08,18.33941698,-68.94225284,0.791541093,Caribbean
1.0,US-Mexico border crossing,9004,"-98.27847646','26.0987163",2021-06-19,26.0987163,-98.27847646,0.708096671,Central America
1.0,US-Mexico border crossing,9017,"-97.84983','27.491216",2021-07-31,27.491216,-97.84983,0.485315383,North America
3.0,US-Mexico border crossing,9018,"-114.579342','32.468858",2021-08-01,32.468858,-114.579342,0.123800476,North America
23.0,Central Mediterranean,9019,"11.00838643','35.0280963",2021-08-02,35.0280963,11.00838643,0.207409108,Mediterranean
30.0,US-Mexico border crossing,9021,"-98.13787','26.93791",2021-08-04,26.93791,-98.13787,0.746178577,North America
8.0,US-Mexico border crossing,9026,"-111.38443','32.64174",2021-08-09,32.64174,-111.38443,0.550949006,North America
3.0,US-Mexico border crossing,9032,"-116.2463698','32.65485255",2021-06-26,32.65485255,-116.2463698,0.149166687,North America
7.0,US-Mexico border crossing,9036,"-99.51220273','27.5236535",2021-06-23,27.5236535,-99.51220273,0.417012233,North America
30.0,Western Africa / Atlantic route to the Canary Islands,9047,"-18.39395041','22.51527112",2021-08-12,22.51527112,-18.39395041,0.147023071,Northern Africa
40.0,Western Africa / Atlantic route to the Canary Islands,9049,"-13.01695937','27.96042791",2021-08-09,27.96042791,-13.01695937,0.358610253,Northern Africa
10.0,Western Africa / Atlantic route to the Canary Islands,9051,"-15.93733694','23.74187646",2021-08-05,23.74187646,-15.93733694,0.834966352,Northern Africa
7.0,Western Africa / Atlantic route to the Canary Islands,9052,"-17.617094','20.093743",2021-08-15,20.093743,-17.617094,0.94613129,Northern Africa
35.0,English Channel to the UK,9053,"2.006317652','51.10719891",2021-08-12,51.10719891,2.006317652,0.306475629,Europe
32.0,Central Mediterranean,9055,"12.60631099','33.01514348",2021-02-07,33.01514348,12.60631099,0.393376306,Mediterranean
90.0,Central Mediterranean,9056,"12.60631099','33.01514348",2021-07-31,33.01514348,12.60631099,0.630232755,Mediterranean
1.0,Western Africa / Atlantic route to the Canary Islands,9070,"-15.591832','25.553523",2021-08-19,25.553523,-15.591832,0.836868871,Northern Africa
48.0,Central Mediterranean,9078,"12.06490843','33.42943388",2021-08-23,33.42943388,12.06490843,0.540279562,Mediterranean
22.0,Central Mediterranean,9080,"12.32134935','37.99539709",2021-08-21,37.99539709,12.32134935,0.562688408,Mediterranean
65.0,Western Africa / Atlantic route to the Canary Islands,9082,"-14.09434798','27.60593193",2021-08-22,27.60593193,-14.09434798,0.581619544,Northern Africa
1.0,US-Mexico border crossing,9087,"-106.1672751','31.9174752",2021-08-10,31.9174752,-106.1672751,0.124586549,North America
20.0,Central Mediterranean,9092,"12.2449859','32.85868201",2021-07-11,32.85868201,12.2449859,0.969555899,Mediterranean
28.0,Western Africa / Atlantic route to the Canary Islands,9095,"-13.92888709','29.06973659",2021-08-25,29.06973659,-13.92888709,0.860063724,Northern Africa
5.0,Western Mediterranean,9109,"2.189831228','36.6131885",2021-08-12,36.6131885,2.189831228,0.644382017,Mediterranean
45.0,Central Mediterranean,9112,"12.06490843','33.42943388",2021-08-26,33.42943388,12.06490843,0.604788435,Mediterranean
20.0,Central Mediterranean,9113,"12.64107702','33.99768329",2021-08-27,33.99768329,12.64107702,0.007248442,Mediterranean
8.0,Western Mediterranean,9115,"0.071543749','35.96702242",2021-08-13,35.96702242,0.071543749,0.838128386,Mediterranean
26.0,Western Africa / Atlantic route to the Canary Islands,9116,"-19.689307','23.353795",2021-08-27,23.353795,-19.689307,0.190237193,Northern Africa
20.0,Western Africa / Atlantic route to the Canary Islands,9117,"-16.84154','15.959663",2021-08-27,15.959663,-16.84154,0.415635443,Western Africa
31.0,Western Africa / Atlantic route to the Canary Islands,9124,"-13.853222','28.085275",2021-08-31,28.085275,-13.853222,0.95260798,Northern Africa
6.0,Western Mediterranean,9128,"3.469499215','36.77001041",2021-08-13,36.77001041,3.469499215,0.797521762,Mediterranean
9.0,Western Africa / Atlantic route to the Canary Islands,9132,"-12.93936308','28.00204958",2021-03-05,28.00204958,-12.93936308,0.074976467,Northern Africa
1.0,Western Mediterranean,9134,"-5.342543','35.870894",2021-09-02,35.870894,-5.342543,0.51557836,Mediterranean
17.0,Central Mediterranean,9140,"11.19573032','35.23338838",2021-08-13,35.23338838,11.19573032,0.030950132,Mediterranean
28.0,Western Africa / Atlantic route to the Canary Islands,9144,"-13.20495642','27.93347104",2021-06-04,27.93347104,-13.20495642,0.996700655,Northern Africa
20.0,Central Mediterranean,9147,"11.0345329','34.7719507",2021-09-08,34.7719507,11.0345329,0.790819687,Mediterranean
14.0,Western Africa / Atlantic route to the Canary Islands,9148,"-14.50875258','26.1141318",2021-07-12,26.1141318,-14.50875258,0.425791562,Northern Africa
12.0,Central Mediterranean,9151,"10.76090543','34.69520695",2021-09-14,34.69520695,10.76090543,0.409294515,Mediterranean
1.0,Caribbean to US,9161,"-80.15873385','25.61190632",2021-08-28,25.61190632,-80.15873385,0.73759552,Caribbean
1.0,US-Mexico border crossing,9163,"-114.4240425','32.78876975",2021-08-21,32.78876975,-114.4240425,0.971968394,North America
2.0,US-Mexico border crossing,9168,"-112.7639748','31.83744206",2021-08-28,31.83744206,-112.7639748,0.582683326,Central America
105.0,Central Mediterranean,9187,"12.23894118','33.18878453",2021-09-20,33.18878453,12.23894118,0.262323289,Mediterranean
1.0,Western Mediterranean,9188,"3.620209155','36.82881526",2021-09-17,36.82881526,3.620209155,0.935237303,Mediterranean
327.0,US-Mexico border crossing,9190,"-99.99604217','25.59954102",2021-08-31,25.59954102,-99.99604217,0.67706043,Central America
14.0,Sahara Desert crossing,9192,"23.54838468','21.35061686",2021-09-25,21.35061686,23.54838468,0.556528285,Northern Africa
1.0,Western Mediterranean,9193,"-1.889019232','37.00136043",2021-09-13,37.00136043,-1.889019232,0.101634566,Mediterranean
32.0,Western Africa / Atlantic route to the Canary Islands,9194,"-15.70822938','27.63791754",2021-07-14,27.63791754,-15.70822938,0.402923847,Northern Africa
1.0,Eastern Mediterranean,9200,"27.25702288','37.8681166",2021-09-14,37.8681166,27.25702288,0.734073902,Mediterranean
5.0,Western Africa / Atlantic route to the Canary Islands,9202,"-15.85483798','23.94619731",2021-09-30,23.94619731,-15.85483798,0.809717793,Northern Africa
43.0,Central Mediterranean,9203,"12.6303472','32.8108283",2021-10-02,32.8108283,12.6303472,0.413638606,Mediterranean
17.0,Central Mediterranean,9205,"10.99854839','33.72014304",2021-10-01,33.72014304,10.99854839,0.826565724,Mediterranean
14.0,Western Mediterranean,9213,"2.928229486','39.16748918",2021-10-04,39.16748918,2.928229486,0.319745026,Mediterranean
83.0,Western Africa / Atlantic route to the Canary Islands,9214,"-17.533666','21.098765",2021-10-07,21.098765,-17.533666,0.65214424,Western Africa
14.0,Western Africa / Atlantic route to the Canary Islands,9216,"-15.625305','26.332868",2021-10-08,26.332868,-15.625305,0.90339337,Northern Africa
9.0,US-Mexico border crossing,9222,"-107.7514501','32.24412859",2021-09-18,32.24412859,-107.7514501,0.764106447,North America
94.0,Central Mediterranean,9247,"12.292263','33.72408",2021-10-11,33.72408,12.292263,0.743137369,Mediterranean
21.0,Darien Gap,9248,"-77.212958','8.937251",2021-10-11,8.937251,-77.212958,0.463894218,South America
40.0,Dominican Republic to Puerto Rico,9251,"-68.98329662','18.40094006",2021-09-11,18.40094006,-68.98329662,0.174142819,Caribbean
13.0,Western Mediterranean,9267,"3.095693662','37.02470175",2021-10-16,37.02470175,3.095693662,0.719338872,Mediterranean
44.0,Western Africa / Atlantic route to the Canary Islands,9268,"-15.76206322','27.79283828",2021-10-17,27.79283828,-15.76206322,0.502713407,Northern Africa
2.0,Western Mediterranean,9269,"-1.763043028','36.94485888",2021-10-17,36.94485888,-1.763043028,0.429891601,Mediterranean
3.0,Western Mediterranean,9270,"-6.551422936','36.19749249",2021-10-14,36.19749249,-6.551422936,0.968708348,Mediterranean
7.0,Central Mediterranean,9273,"11.26021325','35.19796725",2021-10-17,35.19796725,11.26021325,0.910225491,Mediterranean
50.0,Western Africa / Atlantic route to the Canary Islands,9294,"-15.081295','27.19756",2021-10-14,27.19756,-15.081295,0.91221141,Northern Africa
51.0,Western Africa / Atlantic route to the Canary Islands,9295,"-15.418416','26.125388",2021-10-24,26.125388,-15.418416,0.126641479,Northern Africa
22.0,Eastern Mediterranean,9302,"26.161462','38.298699",2021-10-26,38.298699,26.161462,0.317880785,Mediterranean
68.0,Central Mediterranean,9303,"12.494278','33.08469",2021-10-22,33.08469,12.494278,0.476413025,Mediterranean
2.0,English Channel to the UK,9304,"1.54785','51.886299",2021-10-25,51.886299,1.54785,0.008405682,Europe
48.0,Western Africa / Atlantic route to the Canary Islands,9312,"-15.33444668','24.30139889",2021-11-02,24.30139889,-15.33444668,0.475135688,Northern Africa
11.0,US-Mexico border crossing,9313,"12.54897854','33.01479981",2021-10-29,33.01479981,12.54897854,0.205589823,North America
36.0,US-Mexico border crossing,9314,"12.54897854','33.01479981",2021-10-29,33.01479981,12.54897854,0.543579795,North America
2.0,US-Mexico border crossing,9316,"12.54897854','33.01479981",2021-10-28,33.01479981,12.54897854,0.928543697,North America
40.0,English Channel to the UK,9326,"2.06455','51.097259",2021-11-03,51.097259,2.06455,0.282313785,Europe
2.0,English Channel to the UK,9328,"1.660781','50.888161",2021-11-04,50.888161,1.660781,0.164633828,Europe
3.0,English Channel to the UK,9332,"1.895409','50.945095",2021-11-04,50.945095,1.895409,0.477236797,Europe
6.0,Dominican Republic to Puerto Rico,9334,"-69.45150171','18.41896149",2021-10-27,18.41896149,-69.45150171,0.772476132,Caribbean
7.0,Eastern Mediterranean,9443,"27.401169','36.977796",2021-11-05,36.977796,27.401169,0.690181503,Mediterranean
3.0,Western Mediterranean,9446,"-7.121090617','33.83200111",2021-11-11,33.83200111,-7.121090617,0.7596722,Mediterranean
2.0,English Channel to the UK,9447,"1.550376163','51.02534458",2021-11-11,51.02534458,1.550376163,0.538616726,Europe
19.0,Western Balkans,9456,"22.57856948','43.17727757",2021-11-13,43.17727757,22.57856948,0.685894357,Europe
54.0,Western Africa / Atlantic route to the Canary Islands,9459,"-15.32732696','27.20099237",2021-11-14,27.20099237,-15.32732696,0.222505889,Northern Africa
99.0,Central Mediterranean,9460,"12.19497854','33.15417064",2021-11-16,33.15417064,12.19497854,0.792405128,Mediterranean
42.0,Western Africa / Atlantic route to the Canary Islands,9461,"-15.09610647','27.28180765",2021-11-15,27.28180765,-15.09610647,0.826176193,Northern Africa
9.0,Eastern Mediterranean,9463,"27.27852704','37.34119197",2021-11-11,37.34119197,27.27852704,0.6923774,Mediterranean
9.0,Afghanistan to Iran,9464,"58.33641288','29.08506501",2021-08-31,29.08506501,58.33641288,0.919586964,Southern Asia
15.0,Central Mediterranean,9467,"11.59477116','33.20428471",2021-11-17,33.20428471,11.59477116,0.141488873,Mediterranean
20.0,Western Africa / Atlantic route to the Canary Islands,9471,"-16.72927617','23.37530735",2021-11-23,23.37530735,-16.72927617,0.302585449,Northern Africa
60.0,Eastern Mediterranean,9472,"23.42076936','34.79151467",2021-11-21,34.79151467,23.42076936,0.442316094,Mediterranean
38.0,Western Africa / Atlantic route to the Canary Islands,9473,"-15.96313482','25.74547699",2021-11-18,25.74547699,-15.96313482,0.521829729,Northern Africa
2.0,English Channel to the UK,9474,"1.91888','51.035818",2021-11-24,51.035818,1.91888,0.148548935,Europe
56.0,Western Africa / Atlantic route to the Canary Islands,9489,"-13.351429','27.554819",2021-11-25,27.554819,-13.351429,0.06319121,Northern Africa
35.0,Western Africa / Atlantic route to the Canary Islands,9490,"-15.325887','26.623789",2021-11-26,26.623789,-15.325887,0.53796227,Northern Africa
55.0,Western Africa / Atlantic route to the Canary Islands,9491,"-14.137639','27.260541",2021-11-27,27.260541,-14.137639,0.074759934,Northern Africa
1.0,US-Mexico border crossing,9492,"-98.2218036','26.18597568",2021-11-22,26.18597568,-98.2218036,0.049444864,North America
283.0,Western Africa / Atlantic route to the Canary Islands,9502,"-13.931204','27.81738",2021-12-02,27.81738,-13.931204,0.754378983,Northern Africa
3.0,Eastern Mediterranean,9503,"27.362576','36.935425",2021-12-03,36.935425,27.362576,0.858710684,Mediterranean
23.0,Dominican Republic to Puerto Rico,9504,"-69.04945875','18.99070006",2021-11-25,18.99070006,-69.04945875,0.188507616,Caribbean
6.0,Belarus-EU border,9510,"23.61071211','52.74622975",2021-12-03,52.74622975,23.61071211,0.679514533,Europe
3.0,Western Balkans,9546,"13.6772452','45.44366725",2021-12-09,45.44366725,13.6772452,0.200818887,Europe
21.0,Caribbean to US,9549,"-81.919517','23.280853",2021-12-10,23.280853,-81.919517,0.756956777,Caribbean
4.0,Western Balkans,9552,"19.871051','46.236862",2021-12-13,46.236862,19.871051,0.414470371,Europe
78.0,Central Mediterranean,9553,"11.62858845','33.31768127",2021-12-15,33.31768127,11.62858845,0.891215667,Mediterranean
9.0,US-Mexico border crossing,9556,"-100.392501','28.344805",2021-12-15,28.344805,-100.392501,0.020988346,Central America
10.0,Central Mediterranean,9559,"10.86596099','33.92652965",2021-12-16,33.92652965,10.86596099,0.501571147,Mediterranean
105.0,Western Africa / Atlantic route to the Canary Islands,9560,"-20.148333','21.501667",2021-12-18,21.501667,-20.148333,0.245675941,Northern Africa
47.0,Western Africa / Atlantic route to the Canary Islands,9561,"-15.318394','25.712149",2021-12-17,25.712149,-15.318394,0.461639712,Northern Africa
8.0,Central Mediterranean,9562,"12.55682','32.92694",2021-12-17,32.92694,12.55682,0.567248205,Mediterranean
210.0,Central Mediterranean,9563,"12.4675193','32.87826278",2021-12-18,32.87826278,12.4675193,0.877972725,Mediterranean
25.0,Central Mediterranean,9564,"12.5961634','35.28499617",2021-12-16,35.28499617,12.5961634,0.50027706,Mediterranean
11.0,Darien Gap,9573,"-77.747508','6.650461",2021-12-19,6.650461,-77.747508,0.234275147,South America
13.0,Eastern Mediterranean,9574,"24.96125227','36.59486502",2021-12-21,36.59486502,24.96125227,0.292303741,Mediterranean
9.0,Afghanistan to Iran,9578,"59.68287884','29.45303828",2021-12-13,29.45303828,59.68287884,0.996148506,Southern Asia
5.0,Afghanistan to Iran,9579,"54.36801167','31.89119835",2021-12-13,31.89119835,54.36801167,0.017254954,Southern Asia
8.0,Western Mediterranean,9585,"-0.315090086','36.08663895",2021-12-21,36.08663895,-0.315090086,0.222310889,Mediterranean
88.0,Eastern Mediterranean,9587,"23.09420429','36.27736933",2021-12-24,36.27736933,23.09420429,0.031972491,Mediterranean
63.0,Eastern Mediterranean,9588,"25.13723325','37.09629177",2021-12-25,37.09629177,25.13723325,0.593732217,Mediterranean
22.0,Central Mediterranean,9589,"12.54897854','33.01479981",2021-12-25,33.01479981,12.54897854,0.924900113,Mediterranean
4.0,Central Mediterranean,9590,"12.54897854','33.01479981",2021-12-25,33.01479981,12.54897854,0.587115663,Mediterranean
5.0,Western Mediterranean,9591,"12.54897854','33.01479981",2021-12-23,33.01479981,12.54897854,0.016592656,Mediterranean
1.0,Western Mediterranean,9593,"12.54897854','33.01479981",2021-05-20,33.01479981,12.54897854,0.913139669,Mediterranean
31.0,Western Africa / Atlantic route to the Canary Islands,9606,"12.54897854','33.01479981",2021-12-08,33.01479981,12.54897854,0.838818015,Northern Africa
2.0,US-Mexico border crossing,9609,"-116.8548968','32.65243001",2021-12-25,32.65243001,-116.8548968,0.993424673,North America
3.0,Türkiye-Europe land route,9614,"26.34585211','40.94315389",2021-12-31,40.94315389,26.34585211,0.242228914,Western Asia
6.0,Western Mediterranean,9619,"12.54897854','33.01479981",2021-12-31,33.01479981,12.54897854,0.747733323,Mediterranean
27.0,Eastern Mediterranean,9627,"12.54897854','33.01479981",2021-12-02,33.01479981,12.54897854,0.926027348,Mediterranean
24.0,Eastern Mediterranean,9628,"12.54897854','33.01479981",2021-12-28,33.01479981,12.54897854,0.603220184,Mediterranean
5.0,Afghanistan to Iran,10177,"54.32441645','31.92288306",2021-12-14,31.92288306,54.32441645,0.07134039,Southern Asia
3.0,Sahara Desert crossing,10207,"23.264297','24.121154",2021-10-14,24.121154,23.264297,0.502197257,Northern Africa
5.0,Sahara Desert crossing,10208,"24.25379','21.9674",2021-10-15,21.9674,24.25379,0.845511661,Northern Africa
3.0,Sahara Desert crossing,10211,"14.634792','24.933683",2021-12-03,24.933683,14.634792,0.085571533,Northern Africa
105.0,Western Africa / Atlantic route to the Canary Islands,10214,"-22.893275','25.056323",2021-12-20,25.056323,-22.893275,0.443860764,Northern Africa
789.0,Sahara Desert crossing,10215,"5.68523','19.720003",2021-12-08,19.720003,5.68523,0.670942625,Western Africa
1.0,Sahara Desert crossing,10219,"13.303945','19.791083",2021-02-02,19.791083,13.303945,0.722806893,Western Africa
3.0,Sahara Desert crossing,10220,"10.578095','18.59291",2021-02-07,18.59291,10.578095,0.398370084,Western Africa
3.0,Central Mediterranean,10223,"6.599006494','36.97321267",2022-01-03,36.97321267,6.599006494,0.344163747,Mediterranean
16.0,Western Mediterranean,10225,"-2.117221','36.523849",2022-01-03,36.523849,-2.117221,0.625738294,Mediterranean
2.0,Iran to Türkiye,10226,"44.344085','38.566055",2022-01-01,38.566055,44.344085,0.543202971,Southern Asia
16.0,Afghanistan to Iran,10227,"60.789299','28.64045",2022-01-04,28.64045,60.789299,0.052050362,Southern Asia
30.0,English Channel to the UK,10234,"1.427167767','50.47936679",2022-01-14,50.47936679,1.427167767,0.080883517,Europe
10.0,Western Africa / Atlantic route to the Canary Islands,10237,"-12.4316667','28.17529426",2022-01-16,28.17529426,-12.4316667,0.939977503,Northern Africa
9.0,Western Mediterranean,10243,"-1.78863','36.972379",2022-01-18,36.972379,-1.78863,0.648811144,Mediterranean
21.0,Central Mediterranean,10247,"11.14155354','34.73743832",2022-01-20,34.73743832,11.14155354,0.075460961,Mediterranean
36.0,Central Mediterranean,10248,"12.67827792','32.78779605",2022-01-21,32.78779605,12.67827792,0.031001977,Mediterranean
100.0,Central Mediterranean,10255,"12.72527','32.79818694",2022-01-21,32.79818694,12.72527,0.999053532,Mediterranean
103.0,Western Africa / Atlantic route to the Canary Islands,10259,"-16.76125763','27.69795472",2022-01-05,27.69795472,-16.76125763,0.892049657,Northern Africa
280.0,Central Mediterranean,10260,"12.57071102','35.49863529",2022-01-24,35.49863529,12.57071102,0.798153571,Mediterranean
9.0,Western Africa / Atlantic route to the Canary Islands,10261,"-12.868333','28.55",2022-01-25,28.55,-12.868333,0.55059551,Northern Africa
1.0,Caribbean to US,10262,"-80.28116576','27.472933",2022-01-25,27.472933,-80.28116576,0.790627612,Caribbean
34.0,Central Mediterranean,10266,"11.4102882','33.78381033",2022-01-27,33.78381033,11.4102882,0.460829063,Mediterranean
12.0,Dominican Republic to Puerto Rico,10271,"-67.08567576','18.63878486",2022-01-28,18.63878486,-67.08567576,0.62477352,Caribbean
6.0,Central Mediterranean,10274,"12.67770508','32.79249375",2022-01-28,32.79249375,12.67770508,0.23412388,Mediterranean
2.0,Eastern Mediterranean,10278,"26.25946236','38.40871794",2022-01-31,38.40871794,26.25946236,0.857913581,Mediterranean
3.0,Türkiye-Europe land route,10282,"26.297187','40.859587",2022-02-02,40.859587,26.297187,0.952091275,Western Asia
41.0,Western Africa / Atlantic route to the Canary Islands,10284,"-14.28695059','27.75151922",2022-02-02,27.75151922,-14.28695059,0.110168722,Northern Africa
19.0,Venezuela to Caribbean,10289,"-61.6035751','9.984321425",2022-02-06,9.984321425,-61.6035751,0.392849329,Caribbean
7.0,Western Mediterranean,10290,"-7.22769852','33.7984067",2022-02-01,33.7984067,-7.22769852,0.786313425,Mediterranean
65.0,Western Africa / Atlantic route to the Canary Islands,10297,"-15.620547','26.381286",2022-02-07,26.381286,-15.620547,0.699247401,Northern Africa
53.0,Western Africa / Atlantic route to the Canary Islands,10301,"-15.8775','25.715333",2022-02-07,25.715333,-15.8775,0.369967344,Northern Africa
333.0,Eastern Mediterranean,10311,"32.837824','35.68787673",2022-02-14,35.68787673,32.837824,0.906013923,Mediterranean
18.0,Central Mediterranean,10312,"11.718865','35.06692874",2022-02-13,35.06692874,11.718865,0.819952641,Mediterranean
94.0,Central Mediterranean,10315,"12.58501','33.46049899",2022-02-18,33.46049899,12.58501,0.682633396,Mediterranean
5.0,US-Mexico border crossing,10318,"-109.0848442','31.58194394",2022-02-19,31.58194394,-109.0848442,0.290411955,North America
7.0,Haiti to Dominican Republic,10319,"-69.00332478','18.07044873",2022-02-19,18.07044873,-69.00332478,0.069807353,Caribbean
9.0,Dominican Republic to Puerto Rico,10320,"-68.780365','18.19131809",2022-02-07,18.19131809,-68.780365,0.654790801,Caribbean
47.0,Western Africa / Atlantic route to the Canary Islands,10328,"-15.984657','23.65629073",2022-02-23,23.65629073,-15.984657,0.670822455,Northern Africa
9.0,Central Mediterranean,10333,"11.304304','35.1548911",2022-02-28,35.1548911,11.304304,0.662912075,Mediterranean
2.0,Darien Gap,10338,"-77.419636','8.666635204",2022-02-12,8.666635204,-77.419636,0.270968421,Central America
3.0,Western Balkans,10356,"20.25380907','44.81213145",2022-03-07,44.81213145,20.25380907,0.411189815,Europe
573.0,Central Mediterranean,10357,"8.88213','37.87893069",2022-02-22,37.87893069,8.88213,0.004963251,Mediterranean
1.0,English Channel to the UK,10361,"1.922209','50.94630769",2022-02-28,50.94630769,1.922209,0.332357142,Europe
4.0,US-Mexico border crossing,10366,"-100.612814','28.82290666",2022-03-05,28.82290666,-100.612814,0.96717853,Central America
4.0,US-Mexico border crossing,10370,"-110.99021','31.97765971",2022-02-07,31.97765971,-110.99021,0.338899753,North America
6.0,Central Mediterranean,10371,"24.026583','32.04277255",2022-03-12,32.04277255,24.026583,0.655961195,Mediterranean
17.0,Western Africa / Atlantic route to the Canary Islands,10374,"-12.91945','27.9492162",2022-03-12,27.9492162,-12.91945,0.128450221,Northern Africa
1.0,US-Mexico border crossing,10377,"-100.900577','29.30968361",2022-03-09,29.30968361,-100.900577,0.451732312,Central America
21.0,Ukraine to Europe,10383,"11.7827807','44.36449128",2022-03-13,44.36449128,11.7827807,0.580564797,Europe
128.0,Central Mediterranean,10504,"13.55','33.15",2022-03-25,33.15,13.55,0.154979085,Mediterranean
0.0,Ukraine to Europe,10508,"30.525102','50.96053822",2022-03-10,50.96053822,30.525102,0.852059134,Europe
126.0,Central Mediterranean,10510,"14','32.86901853",2022-03-31,32.86901853,14.0,0.228484422,Mediterranean
4.0,Central Mediterranean,10530,"15.396572','33.40161512",2022-04-02,33.40161512,15.396572,0.679879481,Mediterranean
48.0,Western Africa / Atlantic route to the Canary Islands,10533,"-17.980667','27.63989884",2022-03-27,27.63989884,-17.980667,0.434738376,Western Africa
10.0,Western Balkans,10534,"15.432728','46.33258883",2022-03-12,46.33258883,15.432728,0.355605509,Europe
1.0,Italy to France,10536,"7.690881','43.79822798",2022-04-02,43.79822798,7.690881,0.476389118,Europe
6.0,Western Balkans,10537,"15.169327','45.422594",2022-04-03,45.422594,15.169327,0.733527239,Europe
10.0,Türkiye-Europe land route,10539,"27.650172','42.06328808",2022-04-05,42.06328808,27.650172,0.475060937,Europe
9.0,Ukraine to Europe,10540,"24.32783','47.92467876",2022-04-06,47.92467876,24.32783,0.71182099,Europe
7.0,Caribbean to US,10546,"-81.54325148','24.62497079",2022-03-31,24.62497079,-81.54325148,0.209910299,North America
20.0,Central Mediterranean,10548,"11.045814','34.89139636",2022-04-09,34.89139636,11.045814,0.954346273,Mediterranean
18.0,Central Mediterranean,10549,"11.022543','35.04299897",2022-04-08,35.04299897,11.022543,0.042634862,Mediterranean
40.0,Central Mediterranean,10550,"12.453429','32.81768564",2022-04-09,32.81768564,12.453429,0.636602264,Mediterranean
2.0,Central Mediterranean,10551,"12.581516','32.98428399",2022-04-09,32.98428399,12.581516,0.399343548,Mediterranean
2.0,Ukraine to Europe,10554,"-0.376158','39.44431651",2022-04-07,39.44431651,-0.376158,0.729794472,Europe
3.0,US-Mexico border crossing,10555,"-117.255436','32.74727124",2022-04-10,32.74727124,-117.255436,0.331262552,North America
17.0,Western Africa / Atlantic route to the Canary Islands,10556,"-16.770964','26.3786187",2022-04-10,26.3786187,-16.770964,0.191418988,Northern Africa
1.0,US-Mexico border crossing,10564,"-106.2794664','31.56512715",2022-04-05,31.56512715,-106.2794664,0.645297828,North America
8.0,Western Balkans,10578,"15.39508','45.301097",2022-04-16,45.301097,15.39508,0.655519885,Europe
31.0,Eastern Mediterranean,10579,"27.04366141','37.80051786",2022-04-19,37.80051786,27.04366141,0.665048571,Mediterranean
6.0,US-Mexico border crossing,10596,"-111.4827043','32.70565082",2022-04-21,32.70565082,-111.4827043,0.735360949,North America
45.0,Eastern Mediterranean,10599,"35.729883','34.46846729",2022-04-23,34.46846729,35.729883,0.85143234,Mediterranean
98.0,Central Mediterranean,10600,"10.971276','35.00161321",2022-04-23,35.00161321,10.971276,0.179813136,Mediterranean
65.0,Central Mediterranean,10601,"12.677462','32.79283444",2022-04-24,32.79283444,12.677462,0.136327165,Mediterranean
94.0,Central Mediterranean,10602,"14.021359','33.14699825",2022-04-25,33.14699825,14.021359,0.349581874,Mediterranean
11.0,Türkiye-Europe land route,10603,"43.774809','39.59241948",2022-04-25,39.59241948,43.774809,0.760693345,Western Asia
36.0,Western Africa / Atlantic route to the Canary Islands,10604,"-16.024947','26.59929091",2022-04-26,26.59929091,-16.024947,0.03827461,Northern Africa
5.0,Türkiye-Europe land route,10618,"26.318703','41.19991871",2022-04-17,41.19991871,26.318703,0.460423088,Europe
13.0,Western Africa / Atlantic route to the Canary Islands,10622,"-15.586981','26.641567",2022-05-08,26.641567,-15.586981,0.024719071,Northern Africa
5.0,US-Mexico border crossing,10625,"-116.9494693','32.54931863",2022-05-06,32.54931863,-116.9494693,0.244019142,North America
16.0,Central Mediterranean,10628,"15.167232','33.14787681",2022-05-06,33.14787681,15.167232,0.060324516,Mediterranean
56.0,Dominican Republic to Puerto Rico,10645,"-67.89409572','18.08738114",2022-05-08,18.08738114,-67.89409572,0.693931717,Caribbean
14.0,Western Africa / Atlantic route to the Canary Islands,10648,"-15.607249','26.51992749",2022-05-13,26.51992749,-15.607249,0.894333097,Northern Africa
3.0,Western Mediterranean,10655,"-2.464412','36.82826849",2022-05-14,36.82826849,-2.464412,0.541892678,Mediterranean
5.0,Western Mediterranean,10656,"2.747042','36.68547137",2022-05-15,36.68547137,2.747042,0.78174408,Mediterranean
